step,level,count,p50,p90,p99,max,above100,meanChildCurvature,childMeansAbove100,aboveAdaptiveThreshold,childMeansAboveAdaptiveThreshold
100,4,4096,0.0164794903,0.0329589806,0.0384521447,0.0549316332,0,0.0342356702,0,0,0
100,5,32768,0.0329589769,0.0659179538,0.0988769382,0.109863266,0,0,0,0,0
101,0,1,0,0,0,0,0,0.00274591125,0,0,0
101,1,8,0.00274255825,0.00274926377,0.00274926377,0.00274926377,0,0.00343322776,0,0,0
101,2,64,0.00274926377,0.00686645415,0.00686645415,0.00686645415,0,0.00566474121,0,0,0
101,3,512,0.0054931636,0.0109863272,0.0109863272,0.0109863272,0,0.0149882247,0,0,0
101,4,4096,0.0109863263,0.0329589806,0.0439453088,0.0494384728,0,0.0369071872,0,0,0
101,5,32768,0.0329589806,0.0659179613,0.109863266,0.109863266,0,0,0,0,0
102,0,1,6.54836096e-09,6.54836096e-09,6.54836096e-09,6.54836096e-09,0,0.00138133753,0,0,0
102,1,8,0.00138133741,0.00138133741,0.00138133741,0.00138133741,0,0.00102997147,0,0,0
102,2,64,0.0013732909,0.00276267482,0.00410377933,0.00410377933,0,0.000772770934,0,0,0
102,3,512,3.27418048e-09,0.00274658878,0.00823974423,0.00823974423,0,0.0101065797,0,0,0
102,4,4096,0.00274658389,0.038452141,0.0439453088,0.0494599268,0,0.0299602677,0,0,0
102,5,32768,0.0329589806,0.0659179613,0.0878906175,0.109863266,0,0,0,0,0
103,0,1,6.54836096e-09,6.54836096e-09,6.54836096e-09,6.54836096e-09,0,0.00138133753,0,0,0
103,1,8,0.00137463189,0.00138804293,0.00138804293,0.00138804293,0,0.00102996906,0,0,0
103,2,64,0.0013732909,0.00273585273,0.00413060142,0.00413060142,0,0.00266108878,0,0,0
103,3,512,0.0027465818,0.0082397433,0.0109863291,0.0109863291,0,0.0110293194,0,0,0
103,4,4096,6.54836096e-09,0.0329589881,0.0439453088,0.0549316257,0,0.0286996095,0,0,0
103,5,32768,0.0274658166,0.0604248047,0.0933837816,0.164794892,0,0,0,0,0
104,0,1,1.30967219e-08,1.30967219e-08,1.30967219e-08,1.30967219e-08,0,0.00138066942,0,0,0
104,1,8,0.00137329602,0.00138804293,0.00138804293,0.00138804293,0,0.000857307961,0,0,0
104,2,64,0.00136792636,0.00137329602,0.00273585273,0.00273585273,0,0.00223223104,0,0,0
104,3,512,0.00274656597,0.00549315801,0.00823974423,0.00826120283,0,0.00988123198,0,0,0
104,4,4096,0.00549317105,0.0274658166,0.0494384728,0.0659179613,0,0.0290899157,0,0,0
104,5,32768,0.0274658035,0.0659179613,0.131835923,0.142822251,0,0,0,0,0
105,0,1,1.30967219e-08,1.30967219e-08,1.30967219e-08,1.30967219e-08,0,0.00241063512,0,0,0
105,1,8,0.00206530071,0.0027559693,0.0027559693,0.0027559693,0,0.00257475526,0,0,0
105,2,64,0.00274659204,0.00547170546,0.00551193859,0.00551193859,0,0.00468871389,0,0,0
105,3,512,0.00411987491,0.00686645415,0.0109863263,0.0109863263,0,0.0153664808,0,0,0
105,4,4096,0.0137329083,0.0302124079,0.0439453088,0.0549316332,0,0.0258994263,0,0,0
105,5,32768,0.0219726544,0.0549316332,0.0988769233,0.12084958,0,0,0,0,0
106,0,1,2.61934439e-08,2.61934439e-08,2.61934439e-08,2.61934439e-08,0,0.00137127924,0,0,0
106,1,8,0.00136792636,0.00137463189,0.00137463189,0.00137463189,0,0.0013739508,0,0,0
106,2,64,0.0013732909,0.00274655293,0.00274926377,0.00274926377,0,0.0052463526,0,0,0
106,3,512,0.00411984883,0.010986316,0.0137329083,0.0137329083,0,0.0108408153,0,0,0
106,4,4096,0.00823977683,0.0274658166,0.0384521596,0.0549316183,0,0.0247917024,0,0,0
106,5,32768,0.0219726581,0.0439453162,0.0878906101,0.131835923,0,0,0,0,0
107,0,1,0,0,0,0,0,0.001374632,0,0,0
107,1,8,0.00136792636,0.00138133741,0.00138133741,0.00138133741,0,0.000857308129,0,0,0
107,2,64,0.00135451532,0.00137332221,0.00274926377,0.00274926377,0,0.00497814394,0,0,0
107,3,512,0.00411991449,0.0109862899,0.0109863421,0.0164687615,0,0.0105914761,0,0,0
107,4,4096,0.0109863272,0.021972632,0.0274658166,0.0275194608,0,0.0250256794,0,0,0
107,5,32768,0.0219726544,0.0439453162,0.0878905803,0.0988769233,0,0,0,0,0
108,0,1,0.00274656597,0.00274656597,0.00274656597,0.00274656597,0,0.000687315944,0,0,0
108,1,8,6.70552163e-06,0.00136792636,0.00136792636,0.00136792636,0,0.000172673724,0,0,0
108,2,64,0,1.34110433e-05,0.00274926377,0.00274926377,0,0.000730239808,0,0,0
108,3,512,0.0013732909,0.00137332221,0.00137332221,0.00552534964,0,0.00210313352,0,0,0
108,4,4096,2.61934446e-10,0.00549318409,0.010986316,0.0111579876,0,0.0105866043,0,0,0
108,5,32768,0.00823974982,0.0219726581,0.0329589732,0.0439452901,0,0,0,0,0
109,0,1,68.5848846,68.5848846,68.5848846,68.5848846,0,68.5848923,0,1,1
109,1,8,68.5848846,68.5848846,68.5848846,68.5848846,0,4.28930042,0,8,0
109,2,64,0.0054851165,0.00549318409,68.5848694,68.5848694,0,1.07799037,0,4,0
109,3,512,0.00686645415,0.0137329083,0.0151061779,137.169785,4,0.281556777,0,4,0
109,4,4096,0.0109863421,0.0274658166,0.0494384505,274.339508,4,0.0914264586,0,4,4
109,5,32768,0.0219726544,0.0439453162,0.109863296,548.670898,4,0,0,4,0
110,0,1,2.57629347,2.57629347,2.57629347,2.57629347,0,0,0,0,0
110,1,8,0,0,0,0,0,6.64510399,0,0,0
110,2,64,6.03424025,9.40705585,9.50868416,9.50868416,0,238.287016,64,0,64
110,3,512,199.488342,365.192352,446.064056,446.06958,448,143.665713,512,512,512
110,4,4096,107.671478,191.071762,788.933533,789.68335,4092,115.366359,4096,4096,4096
110,5,32768,107.644028,107.701698,474.872986,1476.9248,32764,0,0,32768,0
111,0,1,3.78753638,3.78753638,3.78753638,3.78753638,0,0,0,0,0
111,1,8,0,0,0,0,0,10.3788341,0,0,0
111,2,64,10.428771,14.7820807,15.1748905,15.1913862,0,310.782102,48,0,64
111,3,512,351.773376,534.011963,683.830811,684.116638,400,81.0865338,176,400,316
111,4,4096,4.10616636,27.0186043,1359.71301,1366.46838,400,23.3216784,300,400,400
111,5,32768,4.02647781,5.32842207,736.377747,2724.95825,400,0,0,412,0
112,0,1,5.25975752,5.25975752,5.25975752,5.25975752,0,0,0,0,0
112,1,8,0,0,0,0,0,13.8672659,0,0,0
112,2,64,13.9952068,20.4250183,21.0182171,21.036026,0,305.50028,48,0,64
112,3,512,332.983154,532.744568,663.116028,664.150024,400,83.9605072,176,400,400
112,4,4096,9.63218689,47.2475967,1314.00989,1329.0636,400,27.8193345,327,404,400
112,5,32768,8.74507332,12.2716408,722.497314,2655.02832,404,0,0,448,0
113,0,1,6.53815174,6.53815174,6.53815174,6.53815174,0,0,0,0,0
113,1,8,0,0,0,0,0,16.8510743,0,0,0
113,2,64,17.0535259,25.4826984,26.1666622,26.1914463,0,292.873702,48,0,64
113,3,512,312.614471,523.16156,630.574951,631.863098,400,80.9119718,176,400,398
113,4,4096,11.050807,70.241951,1243.76343,1267.0647,400,27.087688,300,430,400
113,5,32768,9.97545624,13.5928974,693.186768,2536.32007,432,0,0,452,0
114,0,1,7.52284431,7.52284431,7.52284431,7.52284431,0,0,0,0,0
114,1,8,0,0,0,0,0,19.3318851,0,0,0
114,2,64,19.3592911,29.8691826,30.5914478,30.6313591,0,278.724929,48,0,64
114,3,512,291.855957,507.787811,594.346191,597.035278,400,76.7309499,176,416,352
114,4,4096,9.77364635,93.1274948,1156.53064,1194.13,400,25.4630608,300,436,400
114,5,32768,8.06121731,13.1499186,663.220093,2391.75513,440,0,0,458,0
115,0,1,8.36495018,8.36495018,8.36495018,8.36495018,0,0,0,0,0
115,1,8,0,0,0,0,0,21.5456907,0,0,0
115,2,64,21.2379417,33.5138741,34.282917,34.3433228,0,264.395158,48,0,64
115,3,512,270.789673,489.431671,556.115967,559.266235,400,74.0536534,176,416,318
115,4,4096,9.56357574,114.61512,1067.24463,1117.21729,416,25.6089047,300,440,400
115,5,32768,7.78656578,15.4381037,633.403564,2238.79956,440,0,0,481,0
116,0,1,9.08732319,9.08732319,9.08732319,9.08732319,0,0,0,0,0
116,1,8,0,0,0,0,0,23.5146232,0,0,0
116,2,64,22.6826477,36.4168816,37.2644615,37.3410645,0,248.406108,48,0,64
116,3,512,247.727936,468.013763,513.273682,516.230835,400,71.7382082,175,416,320
116,4,4096,11.0987644,134.484543,973.649231,1031.43652,416,26.5256318,300,444,410
116,5,32768,9.3315115,19.1511555,600.173035,2072.72729,444,0,0,492,0
117,0,1,9.64479351,9.64479351,9.64479351,9.64479351,0,0,0,0,0
117,1,8,0,0,0,0,0,25.1813555,0,0,0
117,2,64,23.8169937,38.633461,39.5589294,39.6346741,0,229.721877,48,0,64
117,3,512,223.392502,437.845032,465.119537,468.351562,400,68.7415744,112,417,322
117,4,4096,12.8527145,152.05603,873.479065,936.973389,420,27.2702087,300,450,416
117,5,32768,11.0192642,22.8336182,556.857178,1886.05017,444,0,0,494,0
118,0,1,9.99326611,9.99326611,9.99326611,9.99326611,0,0,0,0,0
118,1,8,0,0,0,0,0,26.5752251,0,0,0
118,2,64,26.2739754,40.2110291,41.163105,41.2551575,0,208.642781,48,0,64
118,3,512,215.539902,394.627869,414.485168,417.720642,388,64.8396973,76,420,317
118,4,4096,13.7260418,166.705276,799.102783,834.795471,420,27.4993037,300,458,416
118,5,32768,12.030242,25.9654388,511.788574,1682.80542,446,0,0,498,0
119,0,1,10.1333847,10.1333847,10.1333847,10.1333847,0,0,0,0,0
119,1,8,0,0,0,0,0,27.5703897,0,0,0
119,2,64,27.9662628,41.1862793,42.1462975,42.2437134,0,186.570153,48,0,64
119,3,512,191.002441,338.971191,377.706909,381.726471,360,60.3421497,22,420,309
119,4,4096,14.0142183,176.822891,714.251221,757.310974,424,27.2801357,276,470,420
119,5,32768,12.535141,28.3644409,461.085022,1496.62476,449,0,0,500,0
120,0,1,10.1226559,10.1226559,10.1226559,10.1226559,0,0,0,0,0
120,1,8,0,0,0,0,0,28.1576672,0,0,0
120,2,64,28.5094776,41.5858231,42.547554,42.6475449,0,164.388987,48,0,64
120,3,512,163.308533,283.789307,342.137665,346.379913,340,55.5594788,0,424,296
120,4,4096,14.3083229,149.903488,608.13623,687.340027,424,26.781303,258,474,423
120,5,32768,12.9185896,30.1830006,409.704742,1359.15393,458,0,0,498,0
121,0,1,9.92395782,9.92395782,9.92395782,9.92395782,0,0.917235076,0,0,0
121,1,8,0,0,0,7.33788061,0,35.8823037,0,0,1
121,2,64,29.2085018,54.7200623,103.487762,117.444473,2,140.470044,44,8,60
121,3,512,139.968048,235.834732,305.162933,309.493561,326,50.0662659,0,412,277
121,4,4096,14.5901794,103.408951,503.042908,614.338318,413,25.9136154,213,478,395
121,5,32768,13.3237104,31.453373,358.830017,1215.85535,464,0,0,496,0
122,0,1,43.3052254,43.3052254,43.3052254,43.3052254,0,47.6655846,0,0,0
122,1,8,32.7213364,66.4801483,66.4801483,69.3273697,0,72.3380542,3,4,4
122,2,64,59.1827202,129.660751,132.405624,133.644592,16,82.7327855,19,34,54
122,3,512,75.8929901,128.722626,146.043335,147.681076,194,55.3410769,0,403,401
122,4,4096,45.3095856,77.5841293,227.802094,290.098724,353,46.2574729,25,860,863
122,5,32768,43.9777069,50.519722,193.488907,572.577209,447,0,0,3928,0
123,0,1,2.90306163,2.90306163,2.90306163,2.90306163,0,8.07151699,0,0,0
123,1,8,7.1653595,9.06919098,9.06919098,9.13506603,0,9.65910619,0,0,0
123,2,64,8.54739475,12.859581,12.8993311,12.9021206,0,9.87051357,0,0,0
123,3,512,9.10084152,13.3979006,13.4486475,21.5480957,0,9.84101141,0,0,0
123,4,4096,9.82444763,13.1396036,13.7123623,43.2421722,0,9.82072575,0,0,0
123,5,32768,9.67891121,13.0297403,13.8372459,86.2109451,0,0,0,4,0
124,0,1,2.43201232,2.43201232,2.43201232,2.43201232,0,2.43437266,0,0,0
124,1,8,2.40411735,2.55904174,2.55904174,2.61118388,0,2.4342587,0,0,0
124,2,64,2.4081943,2.59509063,2.69830179,2.70066214,0,2.4345382,0,0,0
124,3,512,2.43158317,2.63049579,2.73284864,2.7489419,0,2.43542406,0,0,0
124,4,4096,2.43351436,2.63714743,2.7425046,2.88549995,0,2.43519372,0,0,0
124,5,32768,2.43351436,2.63693285,2.74293375,5.94319773,0,0,0,0,0
125,0,1,2.40797973,2.40797973,2.40797973,2.40797973,0,2.41677737,0,0,0
125,1,8,2.41634822,2.44059539,2.44059539,2.45454288,0,2.41827941,0,0,0
125,2,64,2.41827941,2.45819068,2.47535682,2.47857547,0,2.41863354,0,0,0
125,3,512,2.41827941,2.45754695,2.48157954,2.59401774,0,2.41888993,0,0,0
125,4,4096,2.41892314,2.46033645,2.48501277,2.80923796,0,2.41892431,0,0,0
125,5,32768,2.41720653,2.46291137,2.49381042,3.29546881,0,0,0,0,0
126,0,1,2.36334777,2.36334777,2.36334777,2.36334777,0,2.38697815,0,0,0
126,1,8,2.38180137,2.41312957,2.41312957,2.43737674,0,2.39265087,0,0,0
126,2,64,2.39038444,2.43136859,2.45733237,2.45776153,0,2.39398698,0,0,0
126,3,512,2.39360309,2.44080997,2.46763206,2.47471309,0,2.3943814,0,0,0
126,4,4096,2.39424682,2.44359946,2.47235274,2.49381042,0,2.39447912,0,0,0
126,5,32768,2.39467597,2.44574523,2.47879004,2.53329253,0,0,0,0,0
127,0,1,2.30905986,2.30905986,2.30905986,2.30905986,0,2.33204627,0,0,0
127,1,8,2.32965922,2.34017348,2.34017348,2.3511169,0,2.33860108,0,0,0
127,2,64,2.33995891,2.35176063,2.35733962,2.35733962,0,2.3399803,0,0,0
127,3,512,2.34017348,2.35304809,2.36141658,2.36613727,0,2.34036307,0,0,0
127,4,4096,2.34017348,2.35626674,2.37021422,2.38180137,0,2.34033743,0,0,0
127,5,32768,2.34017348,2.36227489,2.38952613,2.43930793,0,0,0,0,0
128,0,1,2.24060988,2.24060988,2.24060988,2.24060988,0,2.26665425,0,0,0
128,1,8,2.2616384,2.27622962,2.27622962,2.28588557,0,2.27441248,0,0,0
128,2,64,2.27622962,2.28545642,2.29017711,2.29082084,0,2.27603185,0,0,0
128,3,512,2.2764442,2.28717303,2.29275203,2.29811645,0,2.27635361,0,0,0
128,4,4096,2.27622962,2.28996253,2.30112052,2.31463885,0,2.27633233,0,0,0
128,5,32768,2.2764442,2.29597068,2.32257819,2.35090232,0,0,0,0,0
129,0,1,2.15392089,2.15392089,2.15392089,2.15392089,0,2.19109631,0,0,0
129,1,8,2.18009925,2.20413184,2.20413184,2.20413184,0,2.19960901,0,0,0
129,2,64,2.20241523,2.20477557,2.2082088,2.20906711,0,2.201961,0,0,0
129,3,512,2.20284438,2.2082088,2.21250033,2.21571898,0,2.20245484,0,0,0
129,4,4096,2.2026298,2.21250033,2.22408748,2.23975158,0,2.20256937,0,0,0
129,5,32768,2.20241523,2.22065425,2.24447227,2.2736547,0,0,0,0,0
130,0,1,2.06036544,2.06036544,2.06036544,2.06036544,0,2.09673619,0,0,0
130,1,8,2.08911872,2.1086452,2.1086452,2.11336589,0,2.10554731,0,0,0
130,2,64,2.10843062,2.11315131,2.1150825,2.11658454,0,2.10751706,0,0,0
130,3,512,2.1086452,2.1142242,2.11980319,2.12817168,0,2.10789728,0,0,0
130,4,4096,2.10821605,2.11873031,2.13053203,2.14362121,0,2.10803142,0,0,0
130,5,32768,2.10821605,2.12516761,2.14748359,2.1897552,0,0,0,0,0
131,0,1,1.94792724,1.94792724,1.94792724,1.94792724,0,1.99009168,0,0,0
131,1,8,1.97689509,2.00436091,2.00436091,2.00586295,0,2.00065283,0,0,0
131,2,64,2.00436091,2.00757957,2.0090816,2.01122737,0,2.00336939,0,0,0
131,3,512,2.00414634,2.00865245,2.01530433,2.02023959,0,2.00403729,0,0,0
131,4,4096,2.00436091,2.01401687,2.03053927,2.05328441,0,2.00411224,0,0,0
131,5,32768,2.00414634,2.02152705,2.04813457,2.09147906,0,0,0,0,0
132,0,1,1.8275497,1.8275497,1.8275497,1.8275497,0,1.87813628,0,0,0
132,1,8,1.86424232,1.89578509,1.89578509,1.89599967,0,1.89096059,0,0,0
132,2,64,1.89514136,1.8966434,1.8994329,1.90050578,0,1.8944022,0,0,0
132,3,512,1.89535594,1.90072036,1.90780139,1.91316581,0,1.89519502,0,0,0
132,4,4096,1.89557052,1.90479732,1.91767192,1.92968822,0,1.89541317,0,0,0
132,5,32768,1.89535594,1.91488242,1.93762755,1.98161578,0,0,0,0,0
133,0,1,1.70438266,1.70438266,1.70438266,1.70438266,0,1.75279665,0,0,0
133,1,8,1.74000239,1.76961398,1.76961398,1.7713306,0,1.76471572,0,0,0
133,2,64,1.76832652,1.7721889,1.77369094,1.77562213,0,1.76771895,0,0,0
133,3,512,1.76832652,1.77412009,1.78184485,1.78334689,0,1.7686495,0,0,0
133,4,4096,1.76832652,1.77884078,1.79042792,1.8063066,0,1.76879378,0,0,0
133,5,32768,1.76832652,1.78720927,1.81210017,1.86703181,0,0,0,0,0
134,0,1,1.57392001,1.57392001,1.57392001,1.57392001,0,1.62069786,0,0,0
134,1,8,1.60675025,1.63829303,1.63829303,1.6385076,0,1.63328412,0,0,0
134,2,64,1.6376493,1.63936591,1.64022422,1.6404388,0,1.63624377,0,0,0
134,3,512,1.63743472,1.64172626,1.64601779,1.65159678,0,1.63699212,0,0,0
134,4,4096,1.63743472,1.64709067,1.65846324,1.68292499,0,1.63714002,0,0,0
134,5,32768,1.63679099,1.65567374,1.67992091,1.72433829,0,0,0,0,0
135,0,1,1.43101192,1.43101192,1.43101192,1.43101192,0,1.48409295,0,0,0
135,1,8,1.46856284,1.50246596,1.50246596,1.50246596,0,1.49811085,0,0,0
135,2,64,1.50246596,1.503968,1.50525546,1.50525546,0,1.50154449,0,0,0
135,3,512,1.50246596,1.50697207,1.51255107,1.51813006,0,1.50239536,0,0,0
135,4,4096,1.50246596,1.51212192,1.5252111,1.54023147,0,1.50257242,0,0,0
135,5,32768,1.50289512,1.52091956,1.54302096,1.58615088,0,0,0,0,0
136,0,1,1.2893914,1.2893914,1.2893914,1.2893914,0,1.34445715,0,0,0
136,1,8,1.32822967,1.36363482,1.36363482,1.36363482,0,1.35893773,0,0,0
136,2,64,1.36363482,1.36685348,1.3694284,1.37007213,0,1.36250967,0,0,0
136,3,512,1.36363482,1.36878467,1.37286162,1.37822604,0,1.36344169,0,0,0
136,4,4096,1.36363482,1.37371993,1.3850925,1.39625049,0,1.36366414,0,0,0
136,5,32768,1.36342025,1.38337588,1.40697932,1.4569757,0,0,0,0,0
137,0,1,1.1492728,1.1492728,1.1492728,1.1492728,0,1.20066392,0,0,0
137,1,8,1.18532169,1.21815193,1.21815193,1.21943939,0,1.21245223,0,0,0
137,2,64,1.21622074,1.21965396,1.22287261,1.22351635,0,1.21562269,0,0,0
137,3,512,1.21686447,1.22244346,1.22780788,1.23124111,0,1.21654758,0,0,0
137,4,4096,1.21664989,1.22694957,1.23810756,1.2488364,0,1.21685508,0,0,0
137,5,32768,1.21686447,1.23531806,1.25784862,1.30741584,0,0,0,0,0
138,0,1,0.9934901,0.9934901,0.9934901,0.9934901,0,1.05083573,0,0,0
138,1,8,1.03189933,1.06987941,1.06987941,1.0709523,0,1.06545712,0,0,0
138,2,64,1.06987941,1.07245433,1.07417095,1.07588756,0,1.06900141,0,0,0
138,3,512,1.06987941,1.07395637,1.07953537,1.08489978,0,1.07009357,0,0,0
138,4,4096,1.07052314,1.07932079,1.09047878,1.10421169,0,1.07040107,0,0,0
138,5,32768,1.0709523,1.08768928,1.11043441,1.15356433,0,0,0,0,0
139,0,1,0.842857242,0.842857242,0.842857242,0.842857242,0,0.901544034,0,0,0
139,1,8,0.883197665,0.922250628,0.922250628,0.925040126,0,0.915682629,0,0,0
139,2,64,0.920748591,0.924181819,0.925469279,0.926971316,0,0.919217696,0,0,0
139,3,512,0.920534015,0.925898433,0.932335734,0.933194041,0,0.920249823,0,0,0
139,4,4096,0.920319438,0.92933166,0.942206264,0.956582904,0,0.92060975,0,0,0
139,5,32768,0.920748591,0.939416766,0.961732745,1.00035655,0,0,0,0,0
140,0,1,0.686645389,0.686645389,0.686645389,0.686645389,0,0.745761335,0,0,0
140,1,8,0.727844119,0.766253352,0.766253352,0.768613696,0,0.760526896,0,0,0
140,2,64,0.765609622,0.768184543,0.771188617,0.773763537,0,0.764041847,0,0,0
140,3,512,0.765180469,0.770544887,0.775909305,0.779342532,0,0.765040655,0,0,0
140,4,4096,0.765180469,0.774621844,0.788140178,0.802945971,0,0.765348644,0,0,0
140,5,32768,0.764965892,0.785565257,0.80831039,0.86452949,0,0,0,0,0
141,0,1,0.549960077,0.549960077,0.549960077,0.549960077,0,0.604972184,0,0,0
141,1,8,0.58836931,0.624847353,0.624847353,0.625491083,0,0.618269235,0,0,0
141,2,64,0.622916162,0.625491083,0.62634939,0.626778543,0,0.621731799,0,0,0
141,3,512,0.622701585,0.626778543,0.631499231,0.633215845,0,0.62269488,0,0,0
141,4,4096,0.623130739,0.631713808,0.642871797,0.65445894,0,0.622975761,0,0,0
141,5,32768,0.623345315,0.64265722,0.664758563,0.709390521,0,0,0,0,0
142,0,1,0.396108568,0.396108568,0.396108568,0.396108568,0,0.452059478,0,0,0
142,1,8,0.434732378,0.47121042,0.47121042,0.47185415,0,0.465333059,0,0,0
142,2,64,0.470352113,0.472068727,0.473785341,0.474643648,0,0.468669476,0,0,0
142,3,512,0.469493806,0.473356187,0.479149759,0.485372484,0,0.469558874,0,0,0
142,4,4096,0.469493806,0.477433145,0.488376558,0.511336267,0,0.469714549,0,0,0
142,5,32768,0.469708383,0.488161981,0.510907114,0.559401453,0,0,0,0,0
143,0,1,0.340533197,0.340533197,0.340533197,0.340533197,0,0.339071423,0,0,0
143,1,8,0.337958276,0.340533197,0.340533197,0.342035234,0,0.337406777,0,0,0
143,2,64,0.336456239,0.340640485,0.346112192,0.346112192,0,0.337265542,0,0,0
143,3,512,0.336563528,0.340640485,0.346004903,0.357055604,0,0.338764436,0,0,0
143,4,4096,0.337850988,0.346004903,0.354373395,0.384521425,0,0.342360646,0,0,0
143,5,32768,0.340533197,0.356411874,0.373470724,0.731384635,0,0,0,0,0
144,0,1,0.322723359,0.322723359,0.322723359,0.322723359,0,0.326371163,0,0,0
144,1,8,0.326907605,0.328195065,0.328195065,0.329697073,0,0.326071091,0,0,0
144,2,64,0.325512856,0.329589784,0.329697073,0.335168779,0,0.326494377,0,0,0
144,3,512,0.326800317,0.329589784,0.332379282,0.344717443,0,0.327676592,0,0,0
144,4,4096,0.326907605,0.33248657,0.343215406,0.369393766,0,0.330148852,0,0,0
144,5,32768,0.329482526,0.340640485,0.357162893,0.665026784,0,0,0,0,0
145,0,1,0.325405568,0.325405568,0.325405568,0.325405568,0,0.32619682,0,0,0
145,1,8,0.325512856,0.329697073,0.329697073,0.329697073,0,0.326845579,0,0,0
145,2,64,0.326800317,0.329589784,0.332379282,0.33377403,0,0.327330681,0,0,0
145,3,512,0.326800317,0.330984533,0.334954202,0.350189149,0,0.32816326,0,0,0
145,4,4096,0.326907605,0.33377403,0.340640485,0.389510334,0,0.330551313,0,0,0
145,5,32768,0.329589784,0.340640485,0.357055604,0.663658857,0,0,0,0,0
146,0,1,0.302016705,0.302016705,0.302016705,0.302016705,0,0.301077932,0,0,0
146,1,8,0.300729245,0.303411454,0.303411454,0.304806203,0,0.30075942,0,0,0
146,2,64,0.299441785,0.302123994,0.308990449,0.313174695,0,0.301732768,0,0,0
146,3,512,0.300836533,0.304913491,0.311779946,0.321435899,0,0.303381836,0,0,0
146,4,4096,0.302123994,0.310385197,0.321221322,0.361025274,0,0.306848141,0,0,0
146,5,32768,0.304806203,0.32132861,0.340533197,0.649362743,0,0,0,0,0
147,0,1,0.293970078,0.293970078,0.293970078,0.293970078,0,0.300259858,0,0,0
147,1,8,0.300729245,0.302123994,0.302123994,0.302123994,0,0.301683106,0,0,0
147,2,64,0.302016705,0.302016705,0.306200951,0.3075957,0,0.302309024,0,0,0
147,3,512,0.302016705,0.306200951,0.311779946,0.318431824,0,0.303457004,0,0,0
147,4,4096,0.302123994,0.310277909,0.318646401,0.440740526,0,0.305961438,0,0,0
147,5,32768,0.303518742,0.318646401,0.335168779,0.725269198,0,0,0,0,0
148,0,1,0.366711557,0.366711557,0.366711557,0.366711557,0,0.325137347,0,0,0
148,1,8,0.317144364,0.34031862,0.34031862,0.342035234,0,0.315702677,0,0,0
148,2,64,0.311565369,0.316929787,0.370788515,0.374865472,0,0.313120632,0,0,0
148,3,512,0.311994523,0.318431824,0.32529828,0.444602907,0,0.312734592,0,0,0
148,4,4096,0.311994523,0.322723359,0.336670816,0.580644548,0,0.313369954,0,0,0
148,5,32768,0.312960118,0.331091821,0.358557642,0.83513248,0,0,0,0,0
149,0,1,0.47121042,0.47121042,0.47121042,0.47121042,0,0.430494517,0,0,0
149,1,8,0.4188537,0.44631952,0.44631952,0.44631952,0,0.420694396,0,0,0
149,2,64,0.41756624,0.420355737,0.47121042,0.473785341,0,0.418458942,0,0,0
149,3,512,0.41756624,0.421643198,0.427007616,0.535583436,0,0.417723011,0,0,0
149,4,4096,0.41756624,0.427222192,0.438165605,0.686430812,0,0.417492777,0,0,0
149,5,32768,0.418639123,0.435590684,0.462841928,0.958514094,0,0,0,0,0
150,0,1,0.564551294,0.564551294,0.564551294,0.564551294,0,0.531050503,0,0,0
150,1,8,0.52356714,0.542664468,0.542664468,0.545239389,0,0.521552131,0,0,0
150,2,64,0.519275606,0.524640024,0.568628252,0.57399267,0,0.519758403,0,0,0
150,3,512,0.519061029,0.525927484,0.533008516,0.638580263,0,0.519055947,0,0,0
150,4,4096,0.518846452,0.530004442,0.546312273,0.740504146,0,0.518825885,0,0,0
150,5,32768,0.518846452,0.539445817,0.567126215,0.922894359,0,0,0,0,0
151,0,1,0.657892168,0.657892168,0.657892168,0.657892168,0,0.617417634,0,0,0
151,1,8,0.608539522,0.631713808,0.631713808,0.633215845,0,0.606112123,0,0,0
151,2,64,0.602960527,0.609826982,0.658965051,0.666046023,0,0.603723699,0,0,0
151,3,512,0.602960527,0.609612405,0.619268358,0.729346156,0,0.603125179,0,0,0
151,4,4096,0.602960527,0.61390394,0.631713808,0.85015285,0,0.603077101,0,0,0
151,5,32768,0.603175104,0.624632776,0.65381521,1.06558788,0,0,0,0,0
152,0,1,0.729346156,0.729346156,0.729346156,0.729346156,0,0.703301966,0,0,0
152,1,8,0.696086764,0.715398669,0.715398669,0.718188167,0,0.695490032,0,0,0
152,2,64,0.693511844,0.696515918,0.740289569,0.740289569,0,0.69384215,0,0,0
152,3,512,0.693511844,0.697803378,0.704669833,0.781702876,0,0.693324568,0,0,0
152,4,4096,0.693511844,0.703167796,0.715827823,0.8625983,0,0.693219801,0,0,0
152,5,32768,0.693297267,0.713896632,0.736212611,1.05464447,0,0,0,0,0
153,0,1,0.799512744,0.799512744,0.799512744,0.799512744,0,0.771456897,0,0,0
153,1,8,0.765180469,0.780200839,0.780200839,0.782990336,0,0.765961722,0,0,0
153,2,64,0.763463855,0.766467929,0.804877162,0.808739543,0,0.764093395,0,0,0
153,3,512,0.763463855,0.767755389,0.774621844,0.864958644,0,0.763593258,0,0,0
153,4,4096,0.763463855,0.773334384,0.788569331,0.922679782,0,0.76330145,0,0,0
153,5,32768,0.763463855,0.78277576,0.80895412,1.06687534,0,0,0,0,0
154,0,1,0.848650813,0.848650813,0.848650813,0.848650813,0,0.832772195,0,0,0
